MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,MOTILALAMC - MONQ50,       141.73,       141.93,       141.93,       141.93,       141.93,                  2530895.76,17832,N, ,95,       151.65,        79.26
N,MOTILALAMC - MOOILGAS,        11.21,        11.21,        11.29,        11.19,        11.29,                    74854.49,6633,N, ,36,        11.70,        10.90
N,MOTILALAMC - MOPSE,        99.40,        99.46,       102.50,        99.42,       101.57,                    21691.95,217,N, ,20,       114.70,        93.12
N,MOTILALAMC - MOQUALITY,       199.01,       199.49,       199.53,       198.14,       198.73,                   291916.19,1467,N, ,27,       225.60,       176.15
N,MOTILALAMC - MOREALTY,        91.75,        92.00,        92.55,        90.12,        90.84,                200892110.46,2200446,N, ,2616,        99.49,        64.00
N,MOTILALAMC - MOSERVICE,        30.64,        30.91,        30.99,        30.90,        30.91,                   132823.85,4297,N, ,21,        35.37,        28.30
N,MOTILALAMC - MOSILVER,       227.19,       231.14,       231.15,       228.28,       230.02,                  4683510.15,20361,N, ,747,       385.00,       119.24
N,MOTILALAMC - MOSMALL250,        18.55,        18.96,        18.96,        18.45,        18.52,                 31489971.79,1698632,N, ,1854,        19.38,        14.22
N,MOTILALAMC - MOTOUR,        77.89,        78.21,        78.21,        77.63,        77.74,                  1105062.30,14189,N, ,128,        95.33,        64.00
N,MOTILALAMC - MOVALUE,       112.80,       115.00,       115.00,       112.80,       113.26,                  3801886.75,33586,N, ,499,       128.77,        98.10
N,360ONEAMC - MSCI360,        10.06,        10.12,        10.27,        10.04,        10.27,                    60999.36,6033,N, ,23,        12.24,         9.60
N,DSPAMC - MSCIADD,        29.37,        29.37,        29.53,        29.37,        29.53,                    24621.30,836,N, ,11,        33.82,        26.40
N,KOTAKMAMC - MSCIINDIA,        29.71,        29.85,        29.89,        29.71,        29.82,                 16240513.20,544455,N, ,95,        32.14,        26.50
N,MIRAEAMC - MULTICAP,        16.75,        16.83,        16.84,        16.76,        16.79,                  1262822.50,75191,N, ,361,        17.50,        14.20
N,TATAAML - NETF,       260.55,       262.00,       263.89,       260.00,       261.40,                  1387732.07,5315,N, ,170,       292.90,       240.66
N,DSPAMC - NEXT30ADD,        42.59,        42.65,        42.78,        42.50,        42.69,                   152834.56,3585,N, ,97,        46.70,        36.98
N,MIRAEAMC - MANXT50,       755.13,       758.91,       758.91,       754.01,       755.10,                 64744883.19,85666,N, ,2449,       785.96,       617.00
N,DSPAMC - NEXT50ADD,        73.68,        73.68,        73.72,        73.30,        73.52,                  1015976.34,13815,N, ,35,        81.00,        56.25
N,UTIAMC-NEXT50BETA,        78.93,        78.90,        79.58,        78.81,        79.05,                 54344460.99,686812,N, ,1565,        82.51,        64.34
N,KOTAKMAMC - NEXT50ETF,        73.64,        73.64,        74.00,        73.50,        73.83,                   628962.15,8527,N, ,85,        78.00,        60.15
N,ICICIPRAMC - ICICINXT50,        77.06,        78.60,        78.60,        77.06,        77.25,                 24665262.08,319174,N, ,3652,        80.38,        62.60
N,NIP IND ETF NIFTY 100,       265.60,       265.32,       267.34,       265.19,       266.58,                  8300600.00,31122,N, ,475,       290.00,       240.00
N,ICICI PRUD NIFTY 100 ETF,        27.93,        28.14,        28.14,        27.95,        28.05,                  1241100.30,44315,N, ,1146,        30.88,        23.00
N,UTIAMC - NIF500BETA,        37.45,        38.30,        38.30,        37.39,        37.54,                    37404.14,990,N, ,18,        38.30,        37.17
N,KOTAK NIFTY ETF,       265.42,       265.42,       272.70,       265.31,       265.82,                 14454378.15,54358,N, ,1346,       295.80,       244.80
N,KOTAKMAMC - NIFTY100EW,        35.00,        35.00,        35.10,        34.95,        35.06,                   582857.21,16624,N, ,122,        41.41,        29.84
N,DSPAMC - DSPNIFTY,       251.97,       252.72,       253.75,       251.80,       252.48,                   784221.04,3105,N, ,119,       300.00,       232.64
N,AXISAMC-NIFTYAXIS,       264.58,       265.78,       265.99,       264.62,       265.62,                  7187756.04,27062,N, ,145,       296.38,       244.00
N,NIP IND ETF NIFTY BEES,       272.63,       278.08,       278.08,       272.56,       273.27,                864501747.89,3162846,N, ,31548,       302.25,       251.70
N,UTIAMC-NIFTYBETA,       264.92,       267.57,       267.57,       265.15,       265.73,                  2327085.59,8750,N, ,314,       297.48,       244.90
N,BFAM - NIFTYBETF,       245.83,       249.51,       249.51,       245.75,       246.65,                348627438.05,1413872,N, ,1596,       279.99,       227.01
N,ZERODHAAMC - NIFTYCASE,         9.59,         9.80,         9.80,         9.59,         9.64,                  5397655.63,560039,N, ,1342,        11.61,         8.84
N,MIRAEAMC - MAN50ETF,       260.05,       260.99,       261.45,       259.58,       260.69,                 28888266.06,110752,N, ,718,       289.05,       239.81
N,ICICI PRUD NIFTY ETF,       270.98,       272.23,       272.40,       270.51,       271.88,                 85766435.76,315336,N, ,8765,       328.24,       250.40
N,JIOBLACKROCKAMC-NIFTYJBLK,        12.29,        12.29,        12.57,        12.23,        12.29,                   696043.41,56629,N, ,626,        12.96,         9.94
N,BIRLASLAMC - NIFTYQLITY,        21.36,        21.29,        21.43,        21.24,        21.32,                   359496.32,16867,N, ,177,        23.03,        18.95
N,TATAAML - NPBET,       292.64,       292.57,       292.57,       288.29,       290.32,                   345789.03,1194,N, ,65,       307.00,       246.26
N,KOTAKMAMC - KTKNV20ETF,        13.94,        14.28,        14.28,        13.93,        13.99,                  1216179.72,87237,N, ,179,       168.70,        12.62
N,NIP IND ETF ETF NV20,       139.13,       139.15,       140.12,       139.00,       139.39,                   707084.55,5065,N, ,228,       160.00,       122.02
N,ICICI PRUDENTIAL NV20 ETF,        13.55,        13.55,        13.65,        13.55,        13.62,                  4400391.97,322970,N, ,1811,        16.00,        12.50
N,ICICIPRAMC - OILIETF,        11.33,        11.34,        11.41,        11.28,        11.37,                 13740795.54,1207003,N, ,1509,        14.00,         9.80
N,NIPPONAMC - NETFPHARMA,        27.37,        27.37,        27.60,        27.21,        27.32,                122533893.66,4482502,N, ,10887,        28.36,        21.46
N,KOTAK PSU BANK,        85.36,        85.60,        86.18,        85.30,        85.53,                 20144731.37,235393,N, ,664,      1010.00,        81.70
N,DSPAMC - DSPPSBKETF,        86.59,        87.95,        87.95,        86.11,        86.43,                  1175509.09,13572,N, ,213,        99.88,        68.09
N,NIP IND ETF PSU BANK BEES,        95.68,        95.70,        96.20,        95.34,        95.45,                122937692.42,1284747,N, ,4088,       110.40,        74.31
N,ICICIPRAMC - PSUBANKICI,        86.56,        86.73,        87.20,        86.18,        86.53,                 13483737.28,155480,N, ,748,       104.00,        67.86
N,ICICIPRAMC - ICICIBANKP,        28.15,        28.26,        28.35,        28.06,        28.17,                 18933973.68,672096,N, ,1009,        30.32,        24.18
N,KOTAKMAMC - PVTBANK,        27.85,        27.92,        28.00,        27.91,        28.00,                    20183.93,722,N, ,9,        28.33,        27.01
N,DSPAMC - DSPPVBKETF,        28.38,        28.37,        28.40,        28.24,        28.34,                   502266.52,17724,N, ,85,        31.88,        24.02
N,GROWWAMC - PVTBKGROWW,        27.74,        28.19,        28.19,        27.69,        27.92,                   200408.47,7168,N, ,114,        29.57,        25.45
N,QUANTUM GOLD ETF,       126.98,       127.39,       128.96,       127.10,       127.62,                 40245518.01,315196,N, ,1196,       149.69,        85.93
N,QUANTUM NIFTY 50 ETF,       263.65,       270.24,       270.24,       262.80,       264.15,                   745391.50,2823,N, ,154,      2911.90,       243.20
N,ICICIPRAMC - ICICIQTY30,        21.07,        21.19,        21.39,        21.03,        21.12,                  1620417.39,76847,N, ,212,        23.00,        18.00
N,KOTAKMAMC - QUALITY30,        20.75,        20.67,        20.80,        20.65,        20.65,                   151170.50,7309,N, ,45,        23.18,        18.09
N,SBIAMC - SBIBPB,        49.48,        49.97,        50.05,        49.26,        49.56,                  5206668.47,104576,N, ,319,        58.27,        39.07
N,SBIAMC - SBIETFCON,       120.31,       122.54,       122.54,       119.70,       119.89,                  1585294.34,13201,N, ,81,       133.97,       100.00
N,SBIAMC - SBIETFIT,       342.10,       342.10,       346.10,       338.69,       340.64,                   652762.76,1908,N, ,161,       439.27,       285.00
N,SBIAMC - SBIETFPB,       285.51,       290.89,       290.89,       282.98,       283.57,                   570122.87,2003,N, ,67,       304.58,       244.18
N,SBIAMC - SBIETFQLTY,       223.32,       223.50,       223.50,       221.50,       221.86,                   159690.34,718,N, ,70,       247.28,       194.00
N,SBIAMC - SBILIQETF,      1054.43,      1054.81,      1054.83,      1054.81,      1054.81,                109804024.39,104098,N, ,73,      1087.09,       984.99
N,SBIAMC - SBIMIDMOM,        63.87,        63.70,        64.07,        63.56,        63.73,                   346524.16,5431,N, ,116,        67.74,        53.86
N,SBIAMC - SBINEQWETF,        33.13,        33.20,        33.31,        33.10,        33.26,                   880183.11,26479,N, ,184,        36.40,        29.64
N,SBIAMC - SBINMID150,        23.32,        23.59,        23.59,        23.26,        23.30,                   260301.52,11172,N, ,126,        24.06,        19.81
N,SBIAMC - SBISILVER,       225.50,       226.74,       229.16,       226.74,       228.31,                163637700.27,717256,N, ,4637,       362.00,       119.73
N,SBIAMC - SBISMLETF,        18.47,        18.47,        18.67,        18.47,        18.55,                   542275.50,29237,N, ,209,        18.97,        16.53
N,SBIAMC - SBIVALETF,        14.65,        14.72,        14.75,        14.66,        14.75,                    77613.41,5269,N, ,63,        17.70,        14.43
N,MIRAEAMC - SELECTIPO,        48.72,        48.70,        48.96,        48.58,        48.65,                  2984005.29,61110,N, ,128,        52.07,        37.80
N,DSPAMC - DSPSENXETF,        79.18,        79.33,        79.33,        79.29,        79.29,                     4440.42,56,N, ,4,        88.20,        73.27
N,AXISAMC-SENSEXAXIS,        79.67,        78.67,        81.00,        78.67,        79.81,                   108720.97,1362,N, ,52,        91.35,        73.52
N,UTIAMC-SENSEXBETA,       849.27,       866.26,       866.26,       848.52,       850.89,                  3417382.57,4022,N, ,78,       952.91,       785.00
N,MIRAEAMC - SENSEXETF,        79.12,        79.50,        79.50,        79.07,        79.20,                  1176800.02,14854,N, ,163,        88.70,        73.33
N,ICICI PRUD SENSEX ETF,       881.95,       903.99,       903.99,       881.95,       884.24,                 25159140.37,28419,N, ,284,       999.84,       731.00
N,SBIAMC - SETF10GILT,       263.85,       264.00,       264.49,       263.01,       263.10,                  1973259.00,7480,N, ,72,       272.31,       250.37
N,SBI-ETF GOLD,       130.22,       133.47,       133.47,       130.75,       131.22,                580258915.89,4422415,N, ,10708,       153.95,        87.93
N,SBI-ETF NIFTY 50,       257.33,       259.90,       259.90,       257.33,       258.08,                145024741.70,561856,N, ,3274,       287.33,       237.90
N,SBI-ETF NIFTY BANK,       591.31,       593.87,       593.87,       589.83,       590.86,                 10914209.07,18450,N, ,604,       646.11,       465.64
N,SBI-ETF NIFTY NEXT 50,       783.60,       787.52,       799.00,       781.73,       785.05,                 63306294.45,80614,N, ,1956,       840.00,       636.01
N,NIP IND ETF SHARIAH BEES,       453.44,       458.12,       458.12,       451.93,       452.84,                 11567957.69,25560,N, ,507,       534.61,       433.68
N,BIRLASLAMC - SILVER,       229.64,       230.51,       233.49,       230.51,       232.64,                179208505.07,770617,N, ,6547,       371.89,       121.44
N,QUANT_AMC - SILVER001,        23.25,        23.72,        23.83,        23.26,        23.54,                   333441.82,14165,N, ,62,        28.00,        22.00
